dataset,id_graph,|E_L_2|,EL2_stima,n**4
ZINC,6069,7151,132848.0,104976
ZINC,6070,22045,373248.0,390625
ZINC,6071,11834,209088.0,160000
ZINC,6072,13608,236992.0,234256
ZINC,6073,9800,176400.0,160000
ZINC,6074,13283,232760.0,194481
ZINC,6075,7732,144000.0,130321
ZINC,6076,28970,477688.0,531441
ZINC,6077,6767,127072.0,130321
ZINC,6078,6819,127072.0,104976
ZINC,6079,6761,127072.0,104976
ZINC,6080,12969,228528.0,194481
ZINC,6081,22474,379080.0,456976
ZINC,6082,8439,153600.0,130321
ZINC,6083,17061,295000.0,279841
ZINC,6084,6561,124184.0,104976
ZINC,6085,33875,561224.0,614656
ZINC,6086,38733,630784.0,614656
ZINC,6087,11302,201344.0,160000
ZINC,6088,23985,407680.0,456976
ZINC,6089,19167,329888.0,390625
ZINC,6090,28844,477688.0,531441
ZINC,6091,19211,329888.0,331776
ZINC,6092,4898,94792.0,83521
ZINC,6093,7981,147200.0,104976
ZINC,6094,12949,228528.0,234256
ZINC,6095,3125,63000.0,38416
ZINC,6096,13272,232760.0,194481
ZINC,6097,36621,591976.0,707281
ZINC,6098,11607,205216.0,194481
ZINC,6099,5905,111456.0,65536
ZINC,6100,11515,205216.0,194481
ZINC,6101,11302,201344.0,160000
ZINC,6102,6233,116640.0,83521
ZINC,6103,24008,407680.0,456976
ZINC,6104,34508,568912.0,707281
ZINC,6105,11902,209088.0,160000
ZINC,6106,10702,193600.0,194481
ZINC,6107,2488,51744.0,28561
ZINC,6108,28434,470960.0,531441
ZINC,6109,35944,584288.0,614656
ZINC,6110,7569,138624.0,104976
ZINC,6111,10719,193600.0,194481
ZINC,6112,25577,426496.0,456976
ZINC,6113,16630,290000.0,331776
ZINC,6114,27207,457504.0,456976
ZINC,6115,24522,413952.0,456976
ZINC,6116,6051,114048.0,83521
ZINC,6117,18764,324480.0,331776
ZINC,6118,12937,228528.0,194481
ZINC,6119,31939,525600.0,614656
ZINC,6120,17410,300000.0,331776
ZINC,6121,29469,496800.0,614656
ZINC,6122,19191,329888.0,331776
ZINC,6123,38702,630784.0,707281
ZINC,6124,17077,295000.0,279841
ZINC,6125,16634,290000.0,331776
ZINC,6126,14342,253440.0,279841
ZINC,6127,27834,464232.0,456976
ZINC,6128,61376,953856.0,1048576
ZINC,6129,26600,439040.0,390625
ZINC,6130,63200,996632.0,1336336
ZINC,6131,51180,823200.0,1048576
ZINC,6132,35238,576600.0,614656
ZINC,6133,16652,290000.0,279841
ZINC,6134,32005,525600.0,614656
ZINC,6135,49445,803600.0,1048576
ZINC,6136,12867,228528.0,234256
ZINC,6137,17016,295000.0,331776
ZINC,6138,15119,262656.0,234256
ZINC,6139,28393,470960.0,456976
ZINC,6140,11282,201344.0,194481
ZINC,6141,9260,169344.0,160000
ZINC,6142,5540,106272.0,83521
ZINC,6143,19643,335296.0,331776
ZINC,6144,5523,106272.0,104976
ZINC,6145,56619,902016.0,1048576
ZINC,6146,34584,568912.0,614656
ZINC,6147,27244,457504.0,531441
ZINC,6148,32008,525600.0,531441
ZINC,6149,33203,540000.0,531441
ZINC,6150,5548,106272.0,83521
ZINC,6151,11828,209088.0,194481
ZINC,6152,21494,367416.0,390625
ZINC,6153,8436,153600.0,130321
ZINC,6154,11000,197472.0,194481
ZINC,6155,6749,127072.0,130321
ZINC,6156,12585,224296.0,234256
ZINC,6157,24549,413952.0,456976
ZINC,6158,37227,614400.0,707281
ZINC,6159,8196,150400.0,130321
ZINC,6160,16196,276480.0,234256
ZINC,6161,19169,329888.0,390625
ZINC,6162,64350,1007584.0,1185921
ZINC,6163,11593,205216.0,160000
ZINC,6164,30717,511200.0,614656
ZINC,6165,25618,426496.0,531441
ZINC,6166,30763,511200.0,614656
ZINC,6167,23965,407680.0,456976
ZINC,6168,43142,696960.0,810000
ZINC,6169,22458,379080.0,390625
ZINC,6170,29466,484416.0,531441
ZINC,6171,32010,525600.0,531441
ZINC,6172,30764,511200.0,614656
ZINC,6173,12936,228528.0,194481
ZINC,6174,30135,504000.0,531441
ZINC,6175,43926,705672.0,810000
ZINC,6176,76060,1180296.0,1500625
ZINC,6177,28421,470960.0,390625
ZINC,6178,7931,147200.0,160000
ZINC,6179,17865,305000.0,331776
ZINC,6180,60256,963776.0,1336336
ZINC,6181,30719,511200.0,614656
ZINC,6182,19633,335296.0,390625
ZINC,6183,7159,132848.0,104976
ZINC,6184,25066,420224.0,390625
ZINC,6185,17486,300000.0,279841
ZINC,6186,20053,340704.0,331776
ZINC,6187,25020,420224.0,456976
ZINC,6188,23969,407680.0,456976
ZINC,6189,34508,568912.0,614656
ZINC,6190,4043,79872.0,65536
ZINC,6191,7963,147200.0,130321
ZINC,6192,4794,92480.0,65536
ZINC,6193,35237,576600.0,707281
ZINC,6194,25084,420224.0,390625
ZINC,6195,10971,197472.0,194481
ZINC,6196,8183,150400.0,130321
ZINC,6197,8714,162288.0,160000
ZINC,6198,10495,186984.0,130321
ZINC,6199,10065,179928.0,194481
ZINC,6200,22969,384912.0,331776
ZINC,6201,15440,267264.0,234256
ZINC,6202,9525,172872.0,160000
ZINC,6203,17183,290304.0,194481
ZINC,6204,13229,232760.0,234256
ZINC,6205,33314,540000.0,456976
ZINC,6206,22926,384912.0,390625
ZINC,6207,16635,290000.0,279841
ZINC,6208,4918,94792.0,83521
ZINC,6209,36678,591976.0,614656
ZINC,6210,17443,300000.0,331776
ZINC,6211,5550,106272.0,104976
ZINC,6212,15383,267264.0,279841
ZINC,6213,37252,614400.0,707281
ZINC,6214,5534,106272.0,104976
ZINC,6215,6573,124184.0,130321
ZINC,6216,28887,477688.0,531441
ZINC,6217,25067,420224.0,390625
ZINC,6218,11270,201344.0,160000
ZINC,6219,7387,135736.0,83521
ZINC,6220,3106,63000.0,50625
ZINC,6221,15437,267264.0,234256
ZINC,6222,19170,329888.0,331776
ZINC,6223,12918,228528.0,234256
ZINC,6224,31396,518400.0,614656
ZINC,6225,27807,464232.0,531441
ZINC,6226,18265,310000.0,234256
ZINC,6227,25040,420224.0,456976
ZINC,6228,11885,209088.0,194481
ZINC,6229,25592,426496.0,456976
ZINC,6230,12164,212960.0,160000
ZINC,6231,87650,1358248.0,1874161
ZINC,6232,58523,922752.0,1048576
ZINC,6233,15119,262656.0,234256
ZINC,6234,23399,390744.0,331776
ZINC,6235,7976,147200.0,160000
ZINC,6236,61143,974728.0,1336336
ZINC,6237,33295,540000.0,456976
ZINC,6238,14327,253440.0,279841
ZINC,6239,25014,420224.0,531441
ZINC,6240,24549,413952.0,390625
ZINC,6241,8685,156800.0,130321
ZINC,6242,5324,103680.0,104976
ZINC,6243,39439,638976.0,707281
ZINC,6244,15854,271872.0,234256
ZINC,6245,29450,484416.0,531441
ZINC,6246,26069,432768.0,390625
ZINC,6247,37933,607352.0,614656
ZINC,6248,13253,232760.0,194481
ZINC,6249,9832,176400.0,160000
ZINC,6250,20997,361584.0,390625
ZINC,6251,6958,129960.0,104976
ZINC,6252,35240,576600.0,614656
ZINC,6253,25047,420224.0,390625
ZINC,6254,10671,193600.0,194481
ZINC,6255,5359,103680.0,104976
ZINC,6256,13265,232760.0,194481
ZINC,6257,11253,201344.0,194481
ZINC,6258,25580,426496.0,456976
ZINC,6259,19231,329888.0,331776
ZINC,6260,10035,179928.0,160000
ZINC,6261,15453,267264.0,234256
ZINC,6262,39209,638976.0,810000
ZINC,6263,15069,262656.0,279841
ZINC,6264,9525,172872.0,160000
ZINC,6265,12568,224296.0,234256
ZINC,6266,12903,228528.0,234256
ZINC,6267,14715,258048.0,234256
ZINC,6268,21492,367416.0,390625
ZINC,6269,13954,248832.0,279841
ZINC,6270,11917,209088.0,194481
ZINC,6271,6972,129960.0,104976
ZINC,6272,19604,335296.0,331776
ZINC,6273,38700,630784.0,707281
ZINC,6274,6575,124184.0,104976
ZINC,6275,21494,367416.0,390625
ZINC,6276,23986,407680.0,531441
ZINC,6277,11882,209088.0,194481
ZINC,6278,19622,335296.0,331776
ZINC,6279,52142,833000.0,1185921
ZINC,6280,12953,228528.0,194481
ZINC,6281,13561,236992.0,234256
ZINC,6282,42303,688248.0,810000
ZINC,6283,19174,329888.0,390625
ZINC,6284,8685,156800.0,104976
ZINC,6285,40047,647168.0,707281
ZINC,6286,27244,457504.0,531441
ZINC,6287,3789,75776.0,65536
ZINC,6288,68377,1074336.0,1336336
ZINC,6289,27179,457504.0,531441
ZINC,6290,31957,525600.0,614656
ZINC,6291,9527,172872.0,160000
ZINC,6292,7378,135736.0,130321
ZINC,6293,12966,228528.0,234256
ZINC,6294,26149,432768.0,390625
ZINC,6295,11627,205216.0,160000
ZINC,6296,20979,361584.0,390625
ZINC,6297,13238,232760.0,194481
ZINC,6298,64329,1007584.0,1048576
ZINC,6299,11859,209088.0,160000
ZINC,6300,10253,183456.0,130321
ZINC,6301,6014,114048.0,83521
ZINC,6302,6907,129960.0,130321
ZINC,6303,17023,295000.0,279841
ZINC,6304,35236,576600.0,707281
ZINC,6305,13921,248832.0,279841
ZINC,6306,7705,144000.0,130321
ZINC,6307,7991,147200.0,130321
ZINC,6308,10002,179928.0,194481
ZINC,6309,15086,262656.0,234256
ZINC,6310,27765,464232.0,531441
ZINC,6311,40761,670824.0,810000
ZINC,6312,2312,48608.0,38416
ZINC,6313,16242,285000.0,279841
ZINC,6314,21513,367416.0,390625
ZINC,6315,28415,470960.0,456976
ZINC,6316,15779,271872.0,279841
ZINC,6317,12952,228528.0,194481
ZINC,6318,3693,73728.0,65536
ZINC,6319,12939,228528.0,194481
ZINC,6320,40101,647168.0,614656
ZINC,6321,27759,464232.0,531441
ZINC,6322,19623,335296.0,331776
ZINC,6323,43149,696960.0,707281
ZINC,6324,28458,470960.0,456976
ZINC,6325,40146,647168.0,707281
ZINC,6326,13222,232760.0,234256
ZINC,6327,42287,671744.0,707281
ZINC,6328,21517,367416.0,390625
ZINC,6329,9791,176400.0,130321
ZINC,6330,33899,561224.0,614656
ZINC,6331,35260,576600.0,810000
ZINC,6332,28395,470960.0,456976
ZINC,6333,3125,63000.0,38416
ZINC,6334,9743,176400.0,160000
ZINC,6335,33163,553536.0,707281
ZINC,6336,25082,420224.0,456976
ZINC,6337,8213,150400.0,104976
ZINC,6338,31284,518400.0,614656
ZINC,6339,13233,232760.0,194481
ZINC,6340,22538,379080.0,331776
ZINC,6341,13261,232760.0,234256
ZINC,6342,24503,413952.0,456976
ZINC,6343,13873,241224.0,194481
ZINC,6344,9544,172872.0,130321
ZINC,6345,13597,236992.0,194481
ZINC,6346,6790,127072.0,104976
ZINC,6347,22539,379080.0,331776
ZINC,6348,7398,135736.0,83521
ZINC,6349,27804,464232.0,531441
ZINC,6350,15085,262656.0,279841
ZINC,6351,9542,172872.0,130321
ZINC,6352,8200,150400.0,130321
ZINC,6353,17424,300000.0,331776
ZINC,6354,22990,384912.0,331776
ZINC,6355,27242,457504.0,531441
ZINC,6356,2470,51744.0,38416
ZINC,6357,4329,85544.0,65536
ZINC,6358,20095,340704.0,279841
ZINC,6359,47907,767584.0,923521
ZINC,6360,20029,340704.0,390625
ZINC,6361,28389,470960.0,531441
ZINC,6362,17096,295000.0,279841
ZINC,6363,10970,197472.0,194481
ZINC,6364,15786,271872.0,194481
ZINC,6365,26109,432768.0,456976
ZINC,6366,4642,90168.0,65536
ZINC,6367,73582,1155960.0,1500625
ZINC,6368,21989,373248.0,390625
ZINC,6369,5891,111456.0,83521
ZINC,6370,20107,340704.0,331776
ZINC,6371,19250,329888.0,331776
ZINC,6372,12900,228528.0,234256
ZINC,6373,6993,129960.0,104976
ZINC,6374,50326,813400.0,1048576
ZINC,6375,17499,300000.0,331776
ZINC,6376,31448,518400.0,531441
ZINC,6377,24524,413952.0,456976
ZINC,6378,20132,340704.0,279841
ZINC,6379,51154,823200.0,1048576
ZINC,6380,14736,258048.0,234256
ZINC,6381,7933,147200.0,160000
ZINC,6382,33898,561224.0,614656
ZINC,6383,19638,335296.0,331776
ZINC,6384,11890,209088.0,130321
ZINC,6385,49577,786080.0,810000
ZINC,6386,12467,216832.0,160000
ZINC,6387,15486,267264.0,279841
ZINC,6388,52203,833000.0,923521
ZINC,6389,12917,228528.0,234256
ZINC,6390,64291,1007584.0,1185921
ZINC,6391,7964,147200.0,130321
ZINC,6392,21281,356928.0,390625
ZINC,6393,5729,108864.0,83521
ZINC,6394,7006,129960.0,104976
ZINC,6395,13913,241224.0,194481
ZINC,6396,3202,64800.0,50625
ZINC,6397,7160,132848.0,104976
ZINC,6398,24997,420224.0,456976
ZINC,6399,44669,714384.0,810000
ZINC,6400,19166,329888.0,390625
ZINC,6401,24545,413952.0,456976
ZINC,6402,19686,335296.0,279841
ZINC,6403,17481,300000.0,331776
ZINC,6404,30742,511200.0,531441
ZINC,6405,17473,300000.0,234256
ZINC,6406,14734,258048.0,234256
ZINC,6407,30714,497872.0,390625
ZINC,6408,25571,426496.0,456976
ZINC,6409,28394,470960.0,456976
ZINC,6410,12921,228528.0,234256
ZINC,6411,30720,511200.0,614656
ZINC,6412,21019,361584.0,390625
ZINC,6413,8454,153600.0,104976
ZINC,6414,13596,236992.0,194481
ZINC,6415,19233,329888.0,331776
ZINC,6416,8686,156800.0,104976
ZINC,6417,4795,92480.0,83521
ZINC,6418,33847,561224.0,707281
ZINC,6419,44583,714384.0,923521
ZINC,6420,3400,68400.0,28561
ZINC,6421,4600,90168.0,83521
ZINC,6422,15453,267264.0,234256
ZINC,6423,12875,228528.0,194481
ZINC,6424,17811,305000.0,331776
ZINC,6425,40789,670824.0,810000
ZINC,6426,35152,576600.0,614656
ZINC,6427,63316,996632.0,1336336
ZINC,6428,23915,407680.0,531441
ZINC,6429,11597,205216.0,160000
ZINC,6430,43170,696960.0,707281
ZINC,6431,9772,176400.0,160000
ZINC,6432,17428,300000.0,331776
ZINC,6433,7938,147200.0,130321
ZINC,6434,17059,295000.0,331776
ZINC,6435,36572,591976.0,707281
ZINC,6436,25078,420224.0,531441
ZINC,6437,7950,147200.0,130321
ZINC,6438,8428,153600.0,130321
ZINC,6439,58353,922752.0,1048576
ZINC,6440,53022,842800.0,923521
ZINC,6441,10527,186984.0,160000
ZINC,6442,8209,150400.0,130321
ZINC,6443,13172,232760.0,194481
ZINC,6444,8644,156800.0,104976
ZINC,6445,26599,439040.0,456976
ZINC,6446,52146,833000.0,923521
ZINC,6447,11606,205216.0,194481
ZINC,6448,28376,470960.0,456976
ZINC,6449,11284,201344.0,194481
ZINC,6450,21987,373248.0,331776
ZINC,6451,14665,258048.0,279841
ZINC,6452,8195,150400.0,160000
ZINC,6453,22455,379080.0,390625
ZINC,6454,4633,90168.0,83521
ZINC,6455,7193,132848.0,130321
ZINC,6456,21987,373248.0,390625
ZINC,6457,25531,426496.0,456976
ZINC,6458,71487,1108992.0,1500625
ZINC,6459,34509,568912.0,707281
ZINC,6460,43905,705672.0,810000
ZINC,6461,4448,87856.0,83521
ZINC,6462,15086,262656.0,234256
ZINC,6463,3210,64800.0,50625
ZINC,6464,11524,205216.0,160000
ZINC,6465,29021,477688.0,456976
ZINC,6466,6793,127072.0,104976
ZINC,6467,16549,281088.0,234256
ZINC,6468,35879,584288.0,614656
ZINC,6469,52914,842800.0,923521
ZINC,6470,24502,413952.0,456976
ZINC,6471,11819,209088.0,234256
ZINC,6472,8184,150400.0,130321
ZINC,6473,5515,106272.0,104976
ZINC,6474,40072,647168.0,810000
ZINC,6475,12933,228528.0,234256
ZINC,6476,23415,390744.0,331776
ZINC,6477,43163,696960.0,923521
ZINC,6478,5888,111456.0,83521
ZINC,6479,27714,464232.0,531441
ZINC,6480,5915,111456.0,83521
ZINC,6481,22477,379080.0,390625
ZINC,6482,9557,172872.0,160000
ZINC,6483,7502,138624.0,130321
ZINC,6484,15763,271872.0,279841
ZINC,6485,5512,106272.0,104976
ZINC,6486,24568,413952.0,456976
ZINC,6487,22936,384912.0,331776
ZINC,6488,10291,183456.0,160000
ZINC,6489,19128,329888.0,390625
ZINC,6490,18258,310000.0,279841
ZINC,6491,24525,413952.0,456976
ZINC,6492,20071,340704.0,331776
ZINC,6493,4644,90168.0,65536
ZINC,6494,34584,568912.0,614656
ZINC,6495,6055,114048.0,83521
ZINC,6496,28416,470960.0,456976
ZINC,6497,19661,335296.0,331776
ZINC,6498,19107,320000.0,331776
ZINC,6499,8620,156800.0,130321
ZINC,6500,9275,169344.0,160000
ZINC,6501,17835,305000.0,279841
ZINC,6502,7915,144400.0,104976
ZINC,6503,6983,129960.0,104976
ZINC,6504,28367,470960.0,531441
ZINC,6505,11287,201344.0,160000
ZINC,6506,20126,340704.0,331776
ZINC,6507,33241,540000.0,614656
ZINC,6508,10036,179928.0,160000
ZINC,6509,5856,111456.0,83521
ZINC,6510,9497,172872.0,160000
ZINC,6511,28992,477688.0,456976
ZINC,6512,15098,262656.0,331776
ZINC,6513,27219,457504.0,531441
ZINC,6514,9458,172872.0,160000
ZINC,6515,27762,464232.0,531441
ZINC,6516,66210,1051232.0,1336336
ZINC,6517,31354,518400.0,614656
ZINC,6518,25509,426496.0,456976
ZINC,6519,15104,262656.0,234256
ZINC,6520,35285,576600.0,707281
ZINC,6521,15396,267264.0,331776
ZINC,6522,22480,379080.0,331776
ZINC,6523,37918,622592.0,707281
ZINC,6524,29021,477688.0,456976
ZINC,6525,9227,169344.0,194481
ZINC,6526,9538,172872.0,160000
ZINC,6527,6993,129960.0,104976
ZINC,6528,17448,300000.0,279841
ZINC,6529,30108,504000.0,614656
ZINC,6530,35239,576600.0,614656
ZINC,6531,7705,144000.0,130321
ZINC,6532,13627,236992.0,194481
ZINC,6533,41585,679536.0,810000
ZINC,6534,43881,705672.0,810000
ZINC,6535,16687,290000.0,279841
ZINC,6536,17839,305000.0,279841
ZINC,6537,18782,324480.0,331776
ZINC,6538,11279,201344.0,194481
ZINC,6539,9787,176400.0,160000
ZINC,6540,11280,201344.0,194481
ZINC,6541,17462,300000.0,331776
ZINC,6542,30115,504000.0,614656
ZINC,6543,17015,295000.0,331776
ZINC,6544,67282,1062784.0,1336336
ZINC,6545,6981,129960.0,104976
ZINC,6546,8616,156800.0,130321
ZINC,6547,8626,156800.0,160000
ZINC,6548,8671,156800.0,104976
ZINC,6549,3000,61200.0,50625
ZINC,6550,35289,576600.0,614656
ZINC,6551,12970,228528.0,194481
ZINC,6552,4772,92480.0,65536
ZINC,6553,36599,591976.0,614656
ZINC,6554,25026,420224.0,390625
ZINC,6555,21966,373248.0,390625
ZINC,6556,24501,413952.0,456976
ZINC,6557,8187,150400.0,130321
ZINC,6558,3063,63000.0,50625
ZINC,6559,3652,73728.0,65536
ZINC,6560,20086,340704.0,390625
ZINC,6561,47883,767584.0,923521
ZINC,6562,15436,267264.0,234256
ZINC,6563,19139,320000.0,194481
ZINC,6564,53080,842800.0,923521
ZINC,6565,5995,114048.0,83521
ZINC,6566,4928,94792.0,50625
ZINC,6567,37915,622592.0,707281
ZINC,6568,6980,129960.0,104976
ZINC,6569,8879,160000.0,160000
ZINC,6570,15063,262656.0,279841
ZINC,6571,34580,568912.0,614656
ZINC,6572,6979,129960.0,104976
ZINC,6573,8622,156800.0,130321
ZINC,6574,30721,511200.0,614656
ZINC,6575,6909,129960.0,130321
ZINC,6576,3811,75776.0,65536
ZINC,6577,7718,144000.0,130321
ZINC,6578,30152,504000.0,614656
ZINC,6579,9101,163200.0,104976
ZINC,6580,22500,379080.0,331776
ZINC,6581,17075,295000.0,331776
ZINC,6582,28439,470960.0,456976
ZINC,6583,10672,193600.0,194481
ZINC,6584,1725,37856.0,28561
ZINC,6585,9818,176400.0,130321
ZINC,6586,17095,295000.0,279841
ZINC,6587,70219,1119456.0,1500625
ZINC,6588,28345,470960.0,531441
ZINC,6589,11296,201344.0,194481
ZINC,6590,9511,172872.0,160000
ZINC,6591,43115,696960.0,810000
ZINC,6592,41557,679536.0,810000
ZINC,6593,12236,220064.0,234256
ZINC,6594,30173,491144.0,456976
ZINC,6595,27856,464232.0,456976
ZINC,6596,11593,205216.0,194481
ZINC,6597,5547,106272.0,104976
ZINC,6598,1385,32256.0,28561
ZINC,6599,17462,300000.0,279841
ZINC,6600,9538,172872.0,160000
ZINC,6601,18214,310000.0,234256
ZINC,6602,18761,324480.0,331776
ZINC,6603,25527,426496.0,531441
ZINC,6604,9987,179928.0,194481
ZINC,6605,52089,833000.0,1048576
ZINC,6606,10255,183456.0,130321
ZINC,6607,14328,253440.0,279841
ZINC,6608,31332,518400.0,614656
ZINC,6609,23983,407680.0,456976
ZINC,6610,25103,420224.0,456976
ZINC,6611,31406,518400.0,531441
ZINC,6612,37227,614400.0,707281
ZINC,6613,51154,823200.0,1048576
ZINC,6614,16692,290000.0,279841
ZINC,6615,15052,262656.0,279841
ZINC,6616,4874,94792.0,83521
ZINC,6617,28374,470960.0,456976
ZINC,6618,48785,776832.0,810000
ZINC,6619,7586,138624.0,83521
ZINC,6620,25105,420224.0,456976
ZINC,6621,19230,329888.0,331776
ZINC,6622,8415,153600.0,104976
ZINC,6623,18214,310000.0,234256
ZINC,6624,4588,90168.0,83521
ZINC,6625,17075,295000.0,331776
ZINC,6626,17467,300000.0,279841
ZINC,6627,6992,129960.0,130321
ZINC,6628,25024,420224.0,390625
ZINC,6629,46169,731808.0,707281
ZINC,6630,26636,450776.0,531441
ZINC,6631,12937,228528.0,194481
ZINC,6632,45362,739840.0,923521
ZINC,6633,31358,518400.0,531441
ZINC,6634,17022,295000.0,331776
ZINC,6635,22495,379080.0,390625
ZINC,6636,22966,384912.0,331776
ZINC,6637,5087,97104.0,50625
ZINC,6638,17465,300000.0,279841
ZINC,6639,12235,220064.0,234256
ZINC,6640,27834,464232.0,456976
ZINC,6641,3821,75776.0,50625
ZINC,6642,34631,568912.0,614656
ZINC,6643,55644,891648.0,1048576
ZINC,6644,5532,106272.0,104976
ZINC,6645,14273,253440.0,279841
ZINC,6646,28976,477688.0,456976
ZINC,6647,15415,267264.0,279841
ZINC,6648,13282,232760.0,234256
ZINC,6649,18758,324480.0,390625
ZINC,6650,19231,329888.0,331776
ZINC,6651,19174,329888.0,331776
ZINC,6652,24027,407680.0,456976
ZINC,6653,15854,271872.0,194481
ZINC,6654,47071,758336.0,810000
ZINC,6655,18266,319072.0,390625
ZINC,6656,34555,568912.0,614656
ZINC,6657,10003,179928.0,160000
ZINC,6658,11265,201344.0,194481
ZINC,6659,31422,518400.0,531441
ZINC,6660,13563,236992.0,234256
ZINC,6661,16686,290000.0,331776
ZINC,6662,22911,384912.0,390625
ZINC,6663,16634,290000.0,279841
ZINC,6664,5724,108864.0,104976
ZINC,6665,35992,584288.0,614656
ZINC,6666,4455,87856.0,83521
ZINC,6667,4634,90168.0,65536
ZINC,6668,24480,413952.0,456976
ZINC,6669,16631,290000.0,331776
ZINC,6670,25637,426496.0,456976
ZINC,6671,11609,205216.0,160000
ZINC,6672,9805,176400.0,130321
ZINC,6673,17039,295000.0,331776
ZINC,6674,30697,511200.0,614656
ZINC,6675,22471,379080.0,456976
ZINC,6676,43116,696960.0,810000
ZINC,6677,10971,197472.0,194481
ZINC,6678,13215,232760.0,234256
ZINC,6679,15086,262656.0,234256
ZINC,6680,21492,367416.0,390625
ZINC,6681,7007,129960.0,104976
ZINC,6682,7032,129960.0,83521
ZINC,6683,17848,305000.0,331776
ZINC,6684,17039,295000.0,331776
ZINC,6685,35972,584288.0,614656
ZINC,6686,26614,450776.0,531441
ZINC,6687,27268,457504.0,531441
ZINC,6688,20089,340704.0,390625
ZINC,6689,13300,232760.0,194481
ZINC,6690,21969,373248.0,390625
ZINC,6691,31986,525600.0,531441
ZINC,6692,17042,295000.0,279841
ZINC,6693,19641,335296.0,331776
ZINC,6694,27833,464232.0,456976
ZINC,6695,24006,407680.0,456976
ZINC,6696,26613,450776.0,531441
ZINC,6697,33919,561224.0,707281
ZINC,6698,11577,205216.0,194481
ZINC,6699,13593,236992.0,194481
ZINC,6700,6563,124184.0,104976
ZINC,6701,71542,1108992.0,1185921
ZINC,6702,53848,852600.0,923521
ZINC,6703,19547,335296.0,390625
ZINC,6704,11271,201344.0,160000
ZINC,6705,21455,367416.0,390625
ZINC,6706,41502,679536.0,810000
ZINC,6707,17483,300000.0,279841
ZINC,6708,36609,591976.0,531441
ZINC,6709,17502,300000.0,279841
ZINC,6710,23468,390744.0,456976
ZINC,6711,10078,179928.0,130321
ZINC,6712,21514,367416.0,390625
ZINC,6713,49815,775368.0,707281
ZINC,6714,26107,432768.0,456976
ZINC,6715,44692,714384.0,810000
ZINC,6716,31395,518400.0,614656
ZINC,6717,6589,124184.0,104976
ZINC,6718,15429,267264.0,279841
ZINC,6719,11299,201344.0,160000
ZINC,6720,6792,127072.0,104976
ZINC,6721,12153,212960.0,160000
ZINC,6722,9221,169344.0,160000
ZINC,6723,17464,300000.0,279841
ZINC,6724,15088,262656.0,234256
ZINC,6725,11234,201344.0,194481
ZINC,6726,19232,329888.0,331776
ZINC,6727,19231,329888.0,331776
ZINC,6728,33139,553536.0,707281
ZINC,6729,9495,172872.0,160000
ZINC,6730,12583,224296.0,234256
ZINC,6731,27829,464232.0,531441
ZINC,6732,13272,232760.0,194481
ZINC,6733,12892,228528.0,194481
ZINC,6734,50333,813400.0,923521
ZINC,6735,35929,584288.0,531441
ZINC,6736,13567,236992.0,194481
ZINC,6737,14736,258048.0,234256
ZINC,6738,41556,679536.0,810000
ZINC,6739,3791,75776.0,65536
ZINC,6740,14243,245456.0,234256
ZINC,6741,1958,41912.0,20736
ZINC,6742,11280,201344.0,194481
ZINC,6743,15452,267264.0,234256
ZINC,6744,21947,373248.0,390625
ZINC,6745,53107,842800.0,1048576
ZINC,6746,20999,361584.0,390625
ZINC,6747,20087,340704.0,390625
ZINC,6748,57466,912384.0,1185921
ZINC,6749,4781,92480.0,83521
ZINC,6750,8371,153600.0,160000
ZINC,6751,33214,553536.0,614656
ZINC,6752,11547,205216.0,194481
ZINC,6753,27247,457504.0,531441
ZINC,6754,19623,335296.0,331776
ZINC,6755,28955,477688.0,456976
ZINC,6756,22429,379080.0,456976
